8625254,Sundhi,"Sundhi is a prominent caste in orissa. Its main occupation is cultivating sara(local liquor).The caste is also found in the north east districts of andhra pradesh(Srikakulam, Vizianagaram and Visakhapatnam). The caste is also called Sondi in Andhra Pradesh. The caste is also spread in some parts of Chattisgarh, Bihar and West Bengal.The caste is divided into two sects named Upper Sundhi and Lower Sundhi(Also called Behera Sundhi).Most of the Sundhis are well educated, particularly in Andhra Pradesh. One of the rich sect in the upper coastal districts of Andhra Pradesh.The following are the surnames found in the north east coastal districts, kadambala, nemalipuri, mogulupuri, pandava, uttrakavata(uttarala), sahukari, kamsu, ratnala, nallana, labala, nilagiri, teegala, tulala, gajarao, sunnamuddi and so on"
2466126,Raimondo Franchetti,"Baron Raimondo Franchetti has been the name of more than one Italian Baron, the most famous of whom lived from 1889 until his death in an airplane crash in the Egyptian  desert in 1935. 

More information about him on V.Isacchini, ""Il 10° parallelo - vita di Raimondo Franchetti da Salgari  alla Guerra d'Africa"", Aliberti, Reggio Emilia, Italy, 2005



Family.

His grandfather, also Raimondo Franchetti, married Louise Sarah Rotschild into the Rothschild banking family."
1469120,Hey Operator,"The single ""Hey Operator"" by Coney Hatch was released in 1982 and contains the following tracks:



 Track list .



Hey Operator;

Devil's Deck;"
8267063,1807 in the United Kingdom,"Events from the year 1807 in the United Kingdom.



Events.

 March - Duke of Portland asked to form a government following the collapse of the Ministry of all the Talents. ;

 March 25 - The Slave Trade Act becomes law abolishing the slave trade in the British Empire.

 March 25 - The Swansea and Mumbles Railway, then known as the Oystermouth Railway, became the first passenger carrying railway in the world.

 May 4 June 9 - the Duke of Portland wins the general election.

 June 22 - Chesapeake-Leopard Affair, Royal Navy warship HMS Leopard attacked and boarded the American frigate USS Chesapeake.

 July 5 - Disastrous attack on Buenos Aires.

 July 7-9 - Peace of Tilsit between France, Prussia and Russia. Napoleon and Russian Emperor Alexander I ally together against the British. ;

 July 13 - With the death of Henry Benedict Stuart, the last Stuart claimant to the throne, the movement of Jacobitism comes to an effective end.

September 2   September 7 - Battle of Copenhagen: British Navy bombards Copenhagen with fire bombs and phosphorus rockets to prevent Denmark from surrendering its fleet to Napoleon. 30% of the city was destroyed and 2000 citizens were killed.

 December 22 - The U.S. Congress passes the Embargo Act in response to the Orders in Council.



Unknown dates.

 Potassium and sodium isolated by Sir Humphry Davy.

 Geological Society of London founded.



Births.

 October 8 - Harriet Taylor English philosophical writer (died 1858);



Deaths.

May 18 - John Douglas, Anglican bishop (b. 1721);

July 13 - Henry Benedict Stuart, claimant to the throne of the United Kingdom (b. 1725);

September 14 - George Townshend, 1st Marquess Townshend, field marshal (b. 1724);

December 21 - John Newton, cleric and hymnist (b. 1725);"
6614914,Archi language,"Archi is a Caucasian language spoken by the 1,000 Archis in the village of Archi, southern Dagestan, Russia. It contrasts a voiceless velar lateral fricative with voiceless and ejective velar lateral affricates.

References.

 ;

 ;

 ;

 ;

 ;

 ;

 ;

 ;

 ;

 ;

 ;"
1589269,Cusp neighborhood,"In mathematics, a cusp neighborhood is defined as a set of points near a cusp.



Cusp neighborhood for a Riemann surface.

The cusp neighborhood for a hyperbolic Riemann surface can be defined in terms of its Fuchsian model.

 

Suppose that the Fuchsian group G contains a parabolic element g. For example, the element  where







is a parabolic element.  Note that all parabolic elements of  are conjugate to this element. That is, if  is parabolic, then  for some . 



The set



;



where  is the upper half-plane has



;



for any 

where  is understood to mean the group generated by g.  That is,   acts properly discontinuously on U. Because of this, it can be seen that the projection of U onto H/G is thus

.



Here, E is called the neighborhood of the cusp corresponding to g. 



Note that the hyperbolic area of E is exactly 1, when computed using the canonical Poincaré metric.  This is most easily seen by example: consider the intersection of U defined above with the fundamental domain 

;

of the modular group, as would be appropriate for the choice of T as the parabolic element.  When integrated over the volume element

;

the result is trivially 1.  Areas of all cusp neighborhoods are equal to this, by the invariance of the area under conjugation."
2690400,Petit Jean Electric Cooperative,"Petit Jean Electric Cooperative is a non-profit rural electric utility cooperative headquartered in Clinton, Arkansas, with a district office in Marshall, Arkansas.



The Cooperative was organized in October 1940, but due to World War II never laid any new power lines.  Instead, in September 1942 it would purchase the privately held Clinton Light and Ice Company, consisting of 780 accounts over 61 miles of power line (the former owner, Clarence Tingley, would later serve as Superintendent of the Cooperative).  The Cooperative would relocate to Clinton as a result of the purchase.  Later, in October 1945 the Cooperative would purchase 22.2 miles of line from Arkansas Power and Light (a predecessor of Entergy Corporation), nearly tripling the size of the Cooperative's territory, and in the 1950's extended to the Marshall area by purchasing the service area power lines from Carroll Electric Cooperative.



The Cooperative serves a territory generally surrounding Clinton and Marshall.



The Cooperative has more than 3,092 miles of distribution lines, and services 17,600 accounts.



External links.

Petit Jean Electric Cooperative;

Index of PJE Member-initiated correspondence and response.;"
33980,Waterfall model,"The waterfall model is a sequential software development model (a process for the creation of software) in which development is seen as flowing steadily downwards (like a waterfall) through the phases of requirements analysis, design, implementation, testing (validation), integration, and maintenance. The origin of the term ""waterfall"" is often cited to be an article published in 1970 by W. W. Royce; ironically, Royce himself  advocated an iterative approach to software development and did not even use the term ""waterfall"".  Royce originally described what is now known as the waterfall model as an example of a method that he argued ""is risky and invites failure"".



History of the waterfall model.



In 1970 Royce proposed what is now popularly referred to as the waterfall model as an initial concept, a model which he argued was flawed . His paper then explored how the initial model could be developed into an iterative model, with feedback from each phase influencing previous phases, similar to many methods used widely and highly regarded by many today. Ironically, it is only the initial model that received notice; his own criticism of this initial model has been largely ignored.  The ""waterfall model"" quickly came to refer not to Royce's final, iterative design, but rather to his purely sequentially ordered model.  This article will use this popular meaning of the phrase waterfall model.  For an iterative model similar to Royce's final vision, see the spiral model.



Despite Royce's intentions for the waterfall model to be modified into an iterative model, use of the ""waterfall model"" as a purely sequential process is still popular, and, for some, the phrase ""waterfall model"" has since come to refer to any approach to software creation which is seen as inflexible and non-iterative.  Those who use the phrase waterfall model pejoratively for non-iterative models that they dislike usually see the waterfall model itself as naive and unsuitable for a ""real world"" process.



Usage of the waterfall model.







In Royce's original waterfall model, the following phases are followed perfectly in order:



 Requirements specification;

 Design;

 Construction (aka: implementation or coding);

 Integration;

 Testing and debugging (aka: verification);

 Installation;

 Maintenance;



To follow the waterfall model, one proceeds from one phase to the next in a purely sequential manner.  For example, one first completes ""requirements specification""   they set in stone the requirements of the software.  (Example requirements for Wikipedia may be ""Wikipedia allows anonymous editing of articles; Wikipedia enables people to search for information"", although real requirements specifications will be much more complex and detailed.)  When and only when the requirements are fully completed, one proceeds to design.  The software in question is designed and a ""blueprint"" is drawn for implementers (coders) to follow   this design should be a plan for implementing the requirements given.  When and only when the design is fully completed, an implementation of that design is made by coders.  Towards the later stages of this implementation phase, disparate software components produced by different teams are integrated.  (For example, one team may have been working on the ""web page"" component of Wikipedia and another team may have been working on the ""server"" component of Wikipedia.  These components must be integrated together to produce the whole system.)  After the implementation and integration phases are complete, the software product is tested and debugged; any faults introduced in earlier phases are removed here.  Then the software product is installed, and later maintained to introduce new functionality and remove bugs.



Thus the waterfall model maintains that one should move to a phase only when its preceding phase is completed and perfected.  Phases of development in the waterfall model are thus discrete, and there is no jumping back and forth or overlap between them.



However, there are various modifed waterfall models (including Royce's final model) that may include slight or major variations upon this process.



Arguments for the waterfall model.



Time spent early on in software production can lead to greater economy later on in the software lifecycle; that is, it has been shown many times that a bug found in the early stages of the production lifecycle (such as requirements specification or design) is more economical (cheaper in terms of money, effort and time) to fix than the same bug found later on in the process. (1996, p. 72, estimates that ""a requirements defect that is left undetected until construction or maintenance will cost 50 to 200 times as much to fix as it would have cost to fix at requirements time."") This should be obvious to some people; if a program design is impossible to implement, it is easier to fix the design at the design stage than to realise months down the track when program components are being integrated that all the work done so far has to be scrapped because of a broken design.



This is the central idea behind Big Design Up Front (BDUF) and the waterfall model - time spent early on making sure that requirements and design are absolutely correct is very useful in economic terms (it will save you much time and effort later).  Thus, the thinking of those who follow the waterfall process goes, one should make sure that each phase is 100% complete and absolutely correct before proceeding to the next phase of program creation.  Program requirements should be set in stone before design is started (otherwise work put into a design based on ""incorrect"" requirements is wasted); the programs design should be perfect before people begin work on implementing the design (otherwise they are implementing the ""wrong"" design and their work is wasted), etcetera.



A further argument for the waterfall model is that it places emphasis on documentation (such as requirements documents and design documents) as well as source code.  More ""agile"" methodologies can de-emphasise documentation in favour of producing working code - documentation however can be useful as a ""partial deliverable"" should a project not run far enough to produce any substantial amounts of source code (allowing the project to be resumed at a later date).  An argument against agile development methods, and thus partly in favour of the waterfall model, is that in agile methods project knowledge is stored mentally by team members.  Should team members leave, this knowledge is lost, and substantial loss of project knowledge may be difficult for a project to recover from.  Should a fully working design document be present (as is the intent of Big Design Up Front and the waterfall model) new team members or even entirely new teams should theoretically be able to bring themselves ""up to speed"" by reading the documents themselves. With that said, agile methods do attempt to compensate for this. For example, extreme programming (XP) advises that project team members should be ""rotated"" through sections of work in order to familiarise all members with all sections of the project (allowing individual members to leave without carrying important knowledge with them).



As well as the above, some prefer the waterfall model for its simple and arguably more disciplined approach.  Rather than what the waterfall adherent sees as ""chaos"" the waterfall model provides a structured approach; the model itself progresses linearly through discrete, easily understandable and explainable ""phases"" and is thus easy to understand; it also provides easily markable ""milestones"" in the development process.  It is perhaps for this reason that the waterfall model is used as a beginning example of a development model in many software engineering texts and courses.



It is argued that the waterfall model and Big Design Up Front in general can be suited to software projects which are stable (especially those projects with unchanging requirements, such as with ""shrink wrap"" software) and where it is possible and likely that designers will be able to fully predict problem areas of the system and produce a correct design before implementation is started.  The waterfall model also requires that implementers follow the well made, complete design accurately, ensuring that the integration of the system proceeds smoothly.



The waterfall model is widely used, including by such large software development houses as those employed by the US Department of Defense and NASA (see ""the waterfall model"") and upon many large government projects (see ""the standard waterfall model"" on the Internet Archive). Those who use such methods do not always formally distinguish between the ""pure"" waterfall model and the various modified waterfall models, so it can be difficult to discern exactly which models are being used to what extent.



Steve McConnell sees the two big advantages of the pure waterfall model as producing a ""highly reliable system"" and one with a ""large growth envelope"", but rates it as poor on all other fronts. On the other hand, he views any of several modified waterfall models (described below) as preserving these advantages while also rating as ""fair to excellent"" on ""work with poorly understood requirements"" or ""poorly understood architecture"" and ""provid management with progress visibility"", and rating as ""fair"" on ""manag risks"", being able to ""be constrained to a predefined schedule"", ""allow for midcourse corrections"", and ""provid customer with progress visibility"". The only criterion on which he rates a modified waterfall as poor is that it requires sophistication from management and developers. (Rapid Development, 156)



 Criticism of the waterfall model .



The waterfall model however is argued by many to be a bad idea in practice, mainly because of their belief that it is impossible to get one phase of a software product's lifecycle ""perfected"" before moving on to the next phases and learning from them (or, at least, the belief that this is impossible for any non-trivial program).  For example, clients may not be aware of exactly what requirements they want before they see a working prototype and can comment upon it; they may change their requirements constantly, and program designers and implementers may have little control over this.  If clients change their requirements after a design is finished, that design must be modified to accommodate the new requirements, invalidating quite a good deal of effort if overly large amounts of time have been invested into ""Big Design Up Front"".  (Thus, methods opposed to the naive waterfall model--such as those used in Agile software development--advocate less reliance on a fixed, static requirements document or design document).  Designers may not (or, more likely, cannot) be aware of future implementation difficulties when writing a design for an unimplemented software product.  That is, it may become clear in the implementation phase that a particular area of program functionality is extraordinarily difficult to implement.  If this is the case, it is better to revise the design than to persist in using a design that was made based on faulty predictions and that does not account for the newly discovered problem areas.



Steve McConnell in Code Complete (a book which criticizes the widespread use of the waterfall model) refers to design as a ""wicked problem"" - a problem whose requirements and limitations cannot be entirely known before completion.  The implication is that it is impossible to get one phase of software development ""perfected"" before time is spent in ""reconnaissance"" working out exactly where and what the big problems are.



To quote from David Parnas' ""a rational design process and how to fake it (PDF)"":



 Many of the  details only become known to us as we progress in the  implementation.  Some of the things that we learn invalidate our design and we must backtrack. 



The idea behind the waterfall model may be ""measure twice; cut once"", and those opposed to the waterfall model argue that this idea tends to fall apart when the problem  being measured is constantly changing due to requirement modifications and new realizations about the problem itself.  The idea behind those who object to the waterfall model may be ""time spent in reconnaissance is seldom wasted"".



In summary, the criticisms of a non-iterative development approach (such as the waterfall model) are as follows:



 Many software projects must be open to change due to external factors; the majority of software is written as part of a contract with a client, and clients are notorious for changing their stated requirements.  Thus the software project must be adaptable, and spending considerable effort in design and implementation based on the idea that requirements will never change is neither adaptable nor realistic in these cases.

 Unless those who specify requirements and those who design the software system in question are highly competent, it is difficult to know exactly what is needed in each phase of the software process before some time is spent in the phase ""following"" it.  That is, feedback from following phases is needed to complete ""preceding"" phases satisfactorily.  For example, the design phase may need feedback from the implementation phase to identify problem design areas.  The counter-argument for the waterfall model is that experienced designers may have worked on similar systems before, and so may be able to accurately predict problem areas without time spent prototyping and implementing.

 Constant testing from the design, implementation and verification phases is required to validate the phases preceding them.  Constant ""prototype design"" work is needed to ensure that requirements are non-contradictory and possible to fulfill; constant implementation is needed to find problem areas and inform the design process; constant integration and verification of the implemented code is necessary to ensure that implementation remains on track.  The counter-argument for the waterfall model here is that constant implementation and testing to validate the design and requirements is only needed if the introduction of bugs is likely to be a problem.  Users of the waterfall model may argue that if designers (et cetera) follow a disciplined process and do not make mistakes that there is no need for constant work in subsequent phases to validate the preceding phases.

 Frequent incremental builds (following the ""release early, release often"" philosophy) are often needed to build confidence for a software production team and their client.

 It is difficult to estimate time and cost for each phase of the development process without doing some ""recon"" work in that phase, unless those estimating time and cost are highly experienced with the type of software product in question.

 The waterfall model brings no formal means of exercising management control over a project and planning control and risk management are not covered within the model itself.

 Only a certain number of team members will be qualified for each phase; thus to have ""code monkeys"" who are only useful for implementation work do nothing while designers ""perfect"" the design is a waste of resources.  A counter-argument to this is that ""multiskilled"" software engineers should be hired over ""specialized"" staff.



Modified waterfall models.



In response to the perceived problems with the ""pure"" waterfall model, many modified waterfall models have been introduced.  These models may address some or all of the criticisms of the ""pure"" waterfall model.  Many different models are covered by Steve McConnell in the ""lifecycle planning"" chapter of his book Rapid Development: Taming Wild Software Schedules.



While all software development models will bear at least some similarity to the waterfall model, as all software development models will incorporate at least some phases similar to those used within the waterfall model, this section will deal with those closest to the waterfall model.  For models which apply further differences to the waterfall model, or for radically different models seek general information on the software development process.



Royce's final model.

Royce's final model, his intended improvement upon his initial ""waterfall model"", illustrated that feedback could (should, and often would) lead from code testing to design (as testing of code uncovered flaws in the design) and from design back to requirements specification (as design problems may necessitate the removal of conflicting or otherwise unsatisfiable / undesignable requirements).  In the same paper Royce also advocated large quantities of documentation, doing the job ""twice if possible"" (a sentiment similar to that of Fred Brooks, famous for writing The Mythical Man Month, an influential book in software project management, who advocated planning to ""throw one away""), and involving the customer as much as possible now the basis of participatory design and of User Centred Design, a central tenet of Extreme Programming.



The ""sashimi"" model.

The sashimi model (so called because it features overlapping phases, like the overlapping fish of Japanese sashimi) was originated by Peter DeGrace.  It is sometimes simply referred to as the ""waterfall model with overlapping phases"" or ""the waterfall model with feedback"".  Since phases in the sashimi model overlap, information of problem spots can be acted upon during phases of the waterfall model that would typically ""precede"" others in the pure waterfall model.  For example, since the design and implementation phases will overlap in the sashimi model, implementation problems may be discovered during the ""design and implementation"" phase of the development process.  This helps alleviate many of the problems associated with the Big Design Up Front philosophy of the waterfall model.



Other alternative models.



The ""waterfall model with subprojects"" and the ""waterfall model with risk reduction"" are two other modified versions of the waterfall model.

In some ways the spiral model is comparable to the waterfall model; a ""waterfall model with iteration.""



See also.

Agile software development;

Big Design Up Front;

Chaos model;

Iterative and incremental development;

Software development process;

Spiral model;

System Development Methodology, a type of waterfall model;



References.



;

;

 ;

 Parnas, David, A rational design process and how to fake it (PDF) An influential paper which criticises the idea that software production can occur in perfectly discrete phases.

 .

 Joel Spolsky on Big Design Up Front;

 Joel Spolsky - ""daily builds are your friend"";

 ""Why people still believe in the waterfall model"";

The standard waterfall model for systems development NASA webpage, archived on Internet Archive March 10, 2005.

 Parametric Cost Estimating Handbook, NASA webpage based on the waterfall model, archived on Internet Archive March 8,2005.



External links.



 The pros and cons of the Waterfall Model of software development;

 Further criticism of Joels arguments for BDUF and of BDUF in general;

 (Technical) discussion of the waterfall model on c2.com;

 ""Waterfall model considered harmful"";

 Project Lifecycles: waterfall, rapid application development, and all that (A whitepaper on the waterfall model from the Lux group (a software ""design, development and documentation"" company));

 The waterfall model at whatis.com;

 ""The demise of the waterfall model is imminent"" and other urban myths;

 Project lifecycle models: how they differ and when to use them;

 Conrad Weisert, Waterfall methodology: there's no such thing!;

 A spoof international Waterfall conference;

 Software Processes (also the Waterfall Model);"
17549,Forever Changes,"Forever Changes (1967) is the third album released by the Los Angeles-based quintet Love. 



History.

Dropping keyboardist Alban Pfisterer and flautist/saxophonist Tjay Cantrelli, the remaining five-piece performed on nine of the album's eleven tracks. The album was the first to be produced by Arthur Lee, with assistance from Bruce Botnick.  



Originally, the album was to be produced by Botnick and Neil Young, but Young bowed out due to his commitments to Buffalo Springfield.  However, according to the liner notes of the 1995 compliation ""Love Story"", Young did stick with the album project long enough to arrange the track ""The Daily Planet"".



The sessions began in June 1967, with the group (except for Lee and Maclean) replaced by well-known Los Angeles session musicians Billy Strange (guitar), Don Randi (piano), Hal Blaine (drums) and, in most likelihood, Carol Kaye (bass). This studio line-up was put in place due to the regular line-up's alleged inability to function. The two tracks laid down, ""Andmoreagain"" and ""The Daily Planet"", were later given sparing overdubs by the actual members of Love, who felt the tracks otherwise sufficed.



Botnick recalls that the use of session musicians ""sparked"" the band, and they ""realized they had blown it, got their act together and recorded the rest of the album"".  After much rehearsal, the group resumed work in August and continued through September, quickly laying down the remaining nine tracks, with a total estimated cost at $2,257. Rooted in acoustics, the album's lyrics were a perfect summation of the year 1967, at times joyous, at times contemplative, at times downright devastating.



""When I did that album,"" commented Arthur Lee, ""I thought I was going to die at that particular time, so those were my last words."" This is borne out by perhaps the most famous lines from the album, on the song ""The Red Telephone"":   



""Sitting on a hillside;

Watching all the people die;

I'll feel much better on the other side."" ;



A September recording session finished the album, sweetening the final mixes with horns and strings (arranged by David Angel with each song's respective songwriter), as well as some additional piano from Randi, who played all the keyboard parts on the album as the band now had no keyboard player. 



The album was released in November with cover art by Bob Pepper and disappeared, rising to a lowly #154 on the Billboard charts. It did however reach the Top 30 in Britain.  Only well after the group's break-up would the album be recognized as a masterpiece by the rock journalism press. It was re-released in an expanded version in 2001 on Rhino Records, featuring alternate mixes, outtakes and the group's 1968 single, ""Your Mind and We Belong Together""/""Laughing Stock"", the last tracks featuring Johnny Echols, Ken Forssi, Michael Stuart and, in most likelihood, Bryan MacLean. As for Arthur Lee, he would reform the group in late 1968 with all-new members and carry on the Love name for a few more years.  



In 1998 Q magazine readers voted Forever Changes the 82nd greatest album of all time. In Joe S. Harrington's Top 100 Albums it comes in at #69. Rolling Stone magazine ranked Forever Changes 40th in its list of the 500 greatest albums of all time in the December 11, 2003 issue. In a special issue of Mojo magazine, it was ranked the second greatest psychedelic album of all time. Forever Changes was ranked 83rd in a 2005 survey held by British television's Channel 4 to determine the 100 greatest albums of all time.



Track listing.

November 1967 issue.

 ""Alone Again Or"" (Maclean,    3:16) ;

 ""A House Is Not a Motel"" (Lee,    3:31);

 ""Andmoreagain"" (Lee,    3:18);

 ""The Daily Planet"" (Lee,    3:30);

 ""Old Man"" (Maclean,    3:02);

 ""The Red Telephone"" (Lee,    4:46);

 ""Maybe the People Would Be the Times or Between Clark and Hilldale"" (Lee,    3:34);

 ""Live and Let Live"" (Lee,    5:26);

 ""The Good Humor Man He Sees Everything Like This"" (Lee,    3:08);

 ""Bummer in the Summer"" (Lee,    2:24);

 ""You Set the Scene"" (Lee,    6:56);



February 2001 reissue.

""Alone Again Or"" (Maclean,    3:16);

""A House Is Not a Motel"" (Lee,    3:31);

""Andmoreagain"" (Lee/Maclean,    3:18);

""The Daily Planet"" (Lee,    3:30);

""Old Man"" (Maclean,    3:02);

""The Red Telephone"" (Lee,    4:46);

""Maybe the People Would Be the Times or Between Clark and Hilldale"" (Lee,    3:34);

""Live and Let Live"" (Lee,    5:26);

""The Good Humor Man He Sees Everything Like This"" (Lee,    3:08);

""Bummer in the Summer"" (Lee,    2:24);

""You Set the Scene"" (Lee,    6:56);

Hummingbirds (Lee,    2:43);

Wonder People (I Do Wonder) (Lee,    3:27);

Alone Again Or (alternate mix) (MacLean,    2:55);

You Set the Scene (alternate mix) (Lee,    7:01);

Your Mind And We Belong Together (tracking session highlights) (Lee,    8:16) ;

Your Mind And We Belong Together (Lee,    4:28);

Laughing Stock (Lee,    2:33);



Personnel.

Music.



Band members:;

Arthur Lee: lead vocals, guitar, arranger;

Johnny Echols: lead guitar;

Bryan MacLean: rhythm guitar, vocals, arranger (lead vocals on ""Alone Again Or"" and ""Old Man"");

Ken Forssi: bass;

Michael Stuart: drums, percussion;



   

With:;

David Angel: arranger, orchestrations;



   

And uncredited contributions from:;

Hal Blaine: drums on ""Andmoreagain"" and ""The Daily Planet"";

Carol Kaye: bass on ""Andmoreagain"" (unconfirmed);

Don Randi: all piano;

Billy Strange: guitar on ""Andmoreagain"" and ""The Daily Planet"";

Neil Young: arranger on ""The Daily Planet"";

Orchestra: Robert Barene, Arnold Belnick, James Getzoff, Marshall Sosson, Darrel Terwilliger (violins); Norman Botnick (viola); Jesse Ehrlich (cello); Chuck Berghofer (double bass); Bud Brisbois, Roy Caton, Ollie Mitchell (trumpets); Richard Leith (trombone);



Production & design.

Bruce Botnick and Arthur Lee: Producers;

Bruce Botnick: Engineer;

Jac Holzman: Production Supervisor;

Zal Schreiber: Mastering;

William S. Harvey: Cover Design;

Bob Pepper: Cover Art;"
463448,"Ichinomiya, Kumamoto","Ichinomiya (    ; -machi) was a town located in Aso District, Kumamoto, Japan.  On February 11, 2005, the town merged with another town and a village from the district forming the city of Aso and no longer exists as an independent municipality.



Ichinomiya literally means ""the first shrine"" of the province. In case of this town, it referred to the Aso Shrine of the Higo Province.



As of 2003, the town had an estimated population of 9,977 and a density of 94.54 persons per km². The total area was 105.53 km².







External links.

Official website of Aso ;"
6715432,Ripalta Cremasca,"Ripalta Cremasca is a comune (municipality) in the Province of Cremona in the Italian region Lombardy, located about 45 km southeast of Milan and about 35 km northwest of Cremona. As of 31 December 2004, it had a population of 3,252 and an area of 11.8 km2.



Ripalta Cremasca borders the following municipalities: Capergnanica, Credera Rubbiano, Crema, Madignano, Moscazzano, Ripalta Arpina, Ripalta Guerina.





 Demographic evolution .



Colors=

  id:lightgrey value:gray(0.9)

  id:darkgrey  value:gray(0.8)

  id:sfondo value:rgb(1,1,1)

  id:barra value:rgb(0.6,0.7,0.8)



ImageSize  = width:455 height:303

PlotArea   = left:50 bottom:50 top:30 right:30

DateFormat = x.y

Period     = from:0 till:4000

TimeAxis   = orientation:vertical

AlignBars  = justify

ScaleMajor = gridcolor:darkgrey increment:1000 start:0

ScaleMinor = gridcolor:lightgrey increment:200 start:0

BackgroundColors = canvas:sfondo



BarData=

  bar:1861 text:1861

  bar:1871 text:1871

  bar:1881 text:1881

  bar:1901 text:1901

  bar:1911 text:1911

  bar:1921 text:1921

  bar:1931 text:1931

  bar:1936 text:1936

  bar:1951 text:1951

  bar:1961 text:1961

  bar:1971 text:1971

  bar:1981 text:1981

  bar:1991 text:1991

  bar:2001 text:2001



PlotData=

  color:barra width:20 align:left



  bar:1861 from: 0 till:1981

  bar:1871 from: 0 till:2110

  bar:1881 from: 0 till:2200

  bar:1901 from: 0 till:2192

  bar:1911 from: 0 till:2351

  bar:1921 from: 0 till:2425

  bar:1931 from: 0 till:2510

  bar:1936 from: 0 till:2536

  bar:1951 from: 0 till:2718

  bar:1961 from: 0 till:2406

  bar:1971 from: 0 till:2514

  bar:1981 from: 0 till:2647

  bar:1991 from: 0 till:2917

  bar:2001 from: 0 till:3062



PlotData=



  bar:1861 at:1981 fontsize:XS text: 1981 shift:(-8,5)

  bar:1871 at:2110 fontsize:XS text: 2110 shift:(-8,5)

  bar:1881 at:2200 fontsize:XS text: 2200 shift:(-8,5)

  bar:1901 at:2192 fontsize:XS text: 2192 shift:(-8,5)

  bar:1911 at:2351 fontsize:XS text: 2351 shift:(-8,5)

  bar:1921 at:2425 fontsize:XS text: 2425 shift:(-8,5)

  bar:1931 at:2510 fontsize:XS text: 2510 shift:(-8,5)

  bar:1936 at:2536 fontsize:XS text: 2536 shift:(-8,5)

  bar:1951 at:2718 fontsize:XS text: 2718 shift:(-8,5)

  bar:1961 at:2406 fontsize:XS text: 2406 shift:(-8,5)

  bar:1971 at:2514 fontsize:XS text: 2514 shift:(-8,5)

  bar:1981 at:2647 fontsize:XS text: 2647 shift:(-8,5)

  bar:1991 at:2917 fontsize:XS text: 2917 shift:(-8,5)

  bar:2001 at:3062 fontsize:XS text: 3062 shift:(-8,5)



TextData=

  fontsize:S pos:(20,20)

  text:Data from ISTAT







References."
1364160,A?r? Province,"For Mount A r  (A r  Da  ), see Mount Ararat.;

For the capital of the province, see A r .;





A r  (Armenian:        ; Kurdish: Agirî ) is a province on the eastern borders of Turkey, bordering Iran to the east, Kars to the North, Erzurum to the Northeast, Mu  and Bitlis to the Southeast, Van to the south, and I d r to the northeast. Area 11,376 km². Population 437,093 (1990). 



The provincial capital is A r , situated on a 1,650 m. high plateau.



Etymology.

See Mount Ararat (A r  Da  ).



In the Ottoman Empire era the area was called  orbulak, and Karakilise (black church) which was then mutated to Karaköse (the black man with no moustache!!!) towards the end of the Ottoman period. 



Districts.

A r  province is divided into 8 districts (capital district in bold):

A r ;

Diyadin;

Do ubeyaz t;

Ele kirt;

Hamur;

Patnos;

Ta l çay;

Tutak;





Geography.

A r  is named after the nearby majestic Mount Ararat, a 5,165 m. high stratovolcano, the highest mountain in Turkey. It can be climbed from here and can be seen from parts of Armenia, Iran, Georgia, and Azerbaijan. The nearest town to the mountain is Do ubeyaz t.



46% of the province is mountain, 29% is plain, 18% is plateau, and 7% high meadow. As well as Ararat there are many other peaks over 3,000m, including Alada lar and Tendürek. The plains are fertile, being covered in volcanic deposits, and are used for growing grains and grazing. Various tributaries of the Murat River (which later feeds the Euphrates) flow through the area and water these plains. The high meadows are used for grazing. 



The weather here is very, very cold (temperatures as low as -45C in winter) and the mountainsides are mainly bare. There are a number of important passes and routes through the mountains. 



History.

The plateau of A r  was historically controlled by the Kingdom of Urartu until its transition to the Orontid Dynasty of the Kingdom of Armenia.  The area was coveted by many foreign invaders as a gateway between east and west.  It was conquered numerous times by Assyrians, Greeks, Romans, Byzantines, Arabs, Mongols, Persians, and finally by the Seljuq and Ottoman Turks.



The first Turkish presence in the region was the brief occupation of the Do ubeyaz t area by the Saka in 680. The first Muslims in the area were the Abbasids in 872. The Turkish hordes began to pass through in huge numbers following the defeat of the Byzantine armies at Malazgirt in 1071, sometimes pursued by Mongols. The land was brought into the Ottoman Empire by Sultan Selim II following the Battle of Chaldiran.



Under Ottoman rule, the area that is now the A r  Province mostly consisted of indigenous Armenians and Kurds.  The former lived fairly well until the Hamidian massacres and the Armenian Genocide.  Those Armenians who managed to escape liquidation fled north to Russian Armenia.



Since the establishment of the modern Turkish Republic, the area became unstable again with numerous Kurdish uprisings (one even leading to the temporary establishment of a Kurdish state, the Republic of Ararat).



Recent events.

On August 19, 2006, a Turkish-Iranian natural gas pipeline exploded in the province.  Turkish authorities suspect separatist PKK was behind the incident. 



A r  today.

People live by grazing animals and A r  also attracts tourists to the mountain, for climbing and trekking in summers, and skiing in winters; and also some are keen to see places of interest such as: 

Ishak Pasha Palace and the second-largest meteor crater in the world, in Do ubeyaz t;

Aznavur Tepe in Patnos;

The tomb of Ahmedi Hani in Diyadin.









 External links .



 the provincial governorate;

  A r  Weather Forecast Information;"
